FREQUENCIA,NOME,GEOMETRY
NOTURNO - TER/QUI/SAB,303279 - SER VI - LAGOA REDONDA I,"MULTIPOLYGON (((-38.46408219570186 -3.813100989847944, -38.46905283812558 -3.815493657410728, -38.46965694107277 -3.819240000520942, -38.46993573524761 -3.821261809451404, -38.47003563688576 -3.822058636558248, -38.46591214451678 -3.822627865435133, -38.46550187047518 -3.823592618172755, -38.46538964314717 -3.823609519697869, -38.4648020302939 -3.824912655600198, -38.46442923512747 -3.825980216352437, -38.46308626866503 -3.825545173740891, -38.46195114458308 -3.827669165229773, -38.46088461558838 -3.82825667094008, -38.45986602029237 -3.827848724115465, -38.4583240781662 -3.829831074769895, -38.45660436232901 -3.829752862630642, -38.4559087148895 -3.82924234701653, -38.45370225596236 -3.827555188524798, -38.45254653203168 -3.8261534954715, -38.44900284397158 -3.827923743538956, -38.44544221796378 -3.816597803334374, -38.44454333870606 -3.810833723830367, -38.44665929687595 -3.805303788743883, -38.45177930532152 -3.805942874567861, -38.45190902140437 -3.807846962850726, -38.45353015148016 -3.809467787963166, -38.45428413525529 -3.81147167498042, -38.45557258534375 -3.812544025343196, -38.45902810035361 -3.810962799951699, -38.45965405531003 -3.812279809970144, -38.46312899779163 -3.812051762941763, -38.46408219570186 -3.813100989847944)))"
NOTURNO - TER/QUI/SAB,303281 - SER VI - MESSEJANA I,"MULTIPOLYGON (((-38.48225395907904 -3.828213431181817, -38.48140751858341 -3.824845898400348, -38.48135613774191 -3.823909332672723, -38.48130388082726 -3.821009396932995, -38.48157268334501 -3.820204335397136, -38.48209416961603 -3.819571242601472, -38.48259429057018 -3.819143005686926, -38.48308848766917 -3.818539974120184, -38.48317603336485 -3.817753843148638, -38.48312817814585 -3.817207216548617, -38.48227514442217 -3.81604211081281, -38.47955209818256 -3.812663099865456, -38.4819610839944 -3.811299631011611, -38.48555127662178 -3.809476603580825, -38.48740896915822 -3.808697402319691, -38.48957218052397 -3.808172354897323, -38.49017935447411 -3.808556828945377, -38.49026585078598 -3.808405203833518, -38.49172408374247 -3.809537108924244, -38.49320676210064 -3.810141922731499, -38.49194594435802 -3.813132472544962, -38.49210041170088 -3.814522002179098, -38.49183285000636 -3.814953795619065, -38.49184839208721 -3.816586213330316, -38.48838764575613 -3.816982009848427, -38.48881480798232 -3.822591974133101, -38.48939356211516 -3.822612800890484, -38.49016508163081 -3.828392017918594, -38.49041225413885 -3.829271376276976, -38.4872684669639 -3.828283283434705, -38.48225395907904 -3.828213431181817)))"
INTEGRAL TER/QUI/SAB,303282 - SER VI - MESSEJANA II,"MULTIPOLYGON (((-38.49372859562684 -3.829262768138998, -38.49489939460733 -3.829100662930324, -38.49552956523441 -3.831700455285009, -38.49757614287729 -3.83246723359306, -38.49140353966278 -3.833083642166282, -38.48420693068547 -3.836759655544398, -38.48330616284491 -3.835187572142338, -38.48350224603274 -3.834960914514932, -38.48303017782641 -3.833876175057764, -38.48262049430488 -3.833897258064047, -38.48226495209624 -3.828280877874208, -38.48725576675729 -3.8283476641955, -38.49050453942409 -3.829370627110546, -38.49020728112879 -3.828369021657647, -38.48946502862266 -3.82261186053189, -38.49222066500067 -3.822418458433595, -38.49259283274131 -3.821923018417563, -38.49519600522523 -3.822289901981696, -38.49334388182049 -3.826742128392489, -38.49372859562684 -3.829262768138998)))"
NOTURNO - TER/QUI/SAB,303283 - SER VI - MESSEJANA III,"MULTIPOLYGON (((-38.49260371536439 -3.821830939474292, -38.49217365119294 -3.822348576960856, -38.48886865057997 -3.822556324905511, -38.48858398110621 -3.818908193848575, -38.48845572673748 -3.817036298726185, -38.49015232542365 -3.81684374130556, -38.49190816952734 -3.816669948765259, -38.49187650810033 -3.814973627104412, -38.49214339014718 -3.814538866357568, -38.49201158976695 -3.813123005308857, -38.49324909686123 -3.810172199844971, -38.49922316190335 -3.812800748890725, -38.49792774102276 -3.816046699132889, -38.50020026458178 -3.811003865069983, -38.50072074630263 -3.812680411593607, -38.50161839388694 -3.816201702396468, -38.50370100178412 -3.824138944681175, -38.50470453587404 -3.828336960417613, -38.50482460821164 -3.83090182647578, -38.50110472888994 -3.832275065502422, -38.49859189232902 -3.832407339521361, -38.49758868478954 -3.832472498065341, -38.49711085025599 -3.832320601807393, -38.49545920266024 -3.831686291293248, -38.49489776451592 -3.829057388820356, -38.49369759567058 -3.829263078329295, -38.49336037184678 -3.826799896760541, -38.4951305834218 -3.822383808393199, -38.49260371536439 -3.821830939474292)))"
NOTURNO - TER/QUI/SAB,303284 - SER VI - CAMBEBA,"MULTIPOLYGON (((-38.48187504102369 -3.811214028715171, -38.47935708408576 -3.812635984371, -38.47956496004585 -3.812882029000814, -38.47881035050276 -3.813620453061065, -38.47461612730469 -3.81711418119316, -38.47426466920097 -3.813972617774756, -38.47466187914699 -3.808290521698962, -38.47523382477934 -3.801777373885952, -38.47953822536438 -3.802003642854565, -38.48000185610994 -3.795897686898201, -38.48154781834119 -3.795988328194129, -38.48297763554959 -3.801370742509143, -38.48545997886743 -3.809408570396953, -38.48187504102369 -3.811214028715171)))"
NOTURNO - TER/QUI/SAB,30329 - SER I - ALVARO WEYNE I,"MULTIPOLYGON (((-38.57005372848327 -3.723641039510674, -38.56880327385644 -3.721514133169578, -38.5679546194271 -3.721055084578161, -38.56699410707282 -3.720915211807314, -38.56502514119765 -3.714791411948462, -38.57329403654088 -3.711988430654053, -38.57491963085627 -3.716326564844201, -38.5759538485332 -3.718639463556745, -38.57620497964772 -3.719337378670053, -38.57636455241029 -3.719984940710581, -38.57510416053953 -3.721516083352979, -38.57374597066311 -3.722587297138897, -38.57210776263108 -3.723865525635165, -38.57141396442872 -3.72287061063517, -38.57005372848327 -3.723641039510674)))"
NOTURNO - TER/QUI/SAB,30330 - SER I - CARLITO PAMPLONA,"MULTIPOLYGON (((-38.566926071829 -3.720835681590498, -38.55852431072829 -3.718601226423854, -38.5582328612893 -3.717043863298928, -38.55722671382749 -3.711669991899188, -38.55869834927162 -3.711313274438199, -38.5601382768545 -3.710871980384582, -38.56030491030472 -3.711507833630273, -38.56275442436497 -3.712022732199488, -38.5636333272553 -3.712805982342021, -38.56351251872734 -3.712940065670828, -38.56447323604247 -3.713759609440726, -38.56460757522211 -3.713628921367309, -38.566926071829 -3.720835681590498)))"
NOTURNO - TER/QUI/SAB,30331 - SER III  - SAO GERARDO,"MULTIPOLYGON (((-38.55735126183588 -3.734139921056191, -38.55403860651955 -3.733512529234052, -38.5448930122247 -3.731549546230913, -38.54619418974048 -3.724720211555335, -38.55114209268351 -3.724675379552735, -38.56028407948121 -3.726277106044487, -38.55972872855285 -3.727577089630907, -38.55880381885941 -3.727359608672668, -38.5586702979675 -3.727721333125562, -38.55958418534789 -3.727998540239358, -38.55890204458159 -3.729933694489586, -38.55735126183588 -3.734139921056191)))"
NOTURNO - TER/QUI/SAB,303311 - SER VIII - PLANALTO CIDADE NOVA,"MULTIPOLYGON (((-38.58012707711212 -3.828422404492673, -38.58123271295286 -3.832077466655202, -38.58350138876204 -3.838824773074843, -38.58286930925376 -3.839301576361995, -38.57249752996361 -3.841998905343968, -38.57186526972351 -3.840038007449079, -38.57210153888218 -3.839906576737612, -38.57144826456771 -3.837755970191289, -38.57335123099867 -3.836075826568816, -38.57485094314933 -3.835787062551526, -38.57471864421753 -3.835177675091949, -38.57495210715592 -3.835052968877774, -38.57469854922819 -3.834623245847192, -38.57700674841767 -3.833351463352558, -38.57691104549002 -3.832634200288219, -38.57625522491129 -3.831617649801172, -38.577318780291 -3.830865910850879, -38.57790524565448 -3.829276662285142, -38.58012707711212 -3.828422404492673)))"
NOTURNO - TER/QUI/SAB,30332 - SER I - JACARECANGA,"MULTIPOLYGON (((-38.54614061157977 -3.724705516820736, -38.54609179175832 -3.72512221366216, -38.54600892915921 -3.72557972588055, -38.54597501139092 -3.725776557681388, -38.54591924180076 -3.726051731868178, -38.54586602030321 -3.726261831368713, -38.54582140440573 -3.726711894589073, -38.54551708718944 -3.726720436817208, -38.54287813565966 -3.72749219304397, -38.54266500207697 -3.726762255875825, -38.5422203208896 -3.726911356370143, -38.54250172444398 -3.727623193596957, -38.54023398810558 -3.728354216332006, -38.54070412722638 -3.724926931970774, -38.54171713403713 -3.724575717034301, -38.54126284236489 -3.723015643356242, -38.54101929580898 -3.722604106794963, -38.54200242136744 -3.715409399955114, -38.54313948447432 -3.714755982278054, -38.54512638423643 -3.714882681739877, -38.54628365882654 -3.714524966587099, -38.54685209317425 -3.7206955812115, -38.54614061157977 -3.724705516820736)))"
NOTURNO - TER/QUI/SAB,30333 - SER I - MONTE CASTELO,"MULTIPOLYGON (((-38.55826813307244 -3.717150876093842, -38.55848837220848 -3.718616633044315, -38.56156119962735 -3.719418377785849, -38.56101561555599 -3.72160634249095, -38.55832608610878 -3.720953638427606, -38.55694762306224 -3.721327774559103, -38.55588580232808 -3.721570661466078, -38.55488503446198 -3.721812368564485, -38.55364473707017 -3.7221048356941, -38.55221280483378 -3.722438009025903, -38.54885959253322 -3.723409834925245, -38.54910446795367 -3.72450887287701, -38.54613894278658 -3.724772353723593, -38.54680276310826 -3.720953087224071, -38.55826813307244 -3.717150876093842)))"
NOTURNO - TER/QUI/SAB,30334 - SER III  - FARIAS BRITO,"MULTIPOLYGON (((-38.54363511371013 -3.737992629333568, -38.54168892421078 -3.737189424952899, -38.53862090070349 -3.737773191263856, -38.53815758805101 -3.738098330139956, -38.53735738156172 -3.737184019659853, -38.53615166511319 -3.733005397312687, -38.5404966223444 -3.731639580512077, -38.53999975546747 -3.730342452632146, -38.54025150186164 -3.728393523993637, -38.54249658861357 -3.727633098471384, -38.54223971635526 -3.726923070760584, -38.54265910298305 -3.726774368617392, -38.54287704968013 -3.727502419559429, -38.54581466357949 -3.7267053957621, -38.54473716405897 -3.731686427526477, -38.54464813460604 -3.731935209481523, -38.54443707625427 -3.7332646366782, -38.5444276531451 -3.733402328396089, -38.54363511371013 -3.737992629333568)))"
NOTURNO - TER/QUI/SAB,30336 - SER III  - BAIRRO ELLERY,"MULTIPOLYGON (((-38.56707851666908 -3.720886524557328, -38.56503531460295 -3.727149279346826, -38.5608192842313 -3.726412292127419, -38.55978497974576 -3.726221160701285, -38.5553052024951 -3.725401488360787, -38.55110158478485 -3.724667782593412, -38.54921643843575 -3.724517988726428, -38.54897736811327 -3.723453293155929, -38.55322475555707 -3.722217447852084, -38.55835609701172 -3.721019791246359, -38.56100938037054 -3.721643260256839, -38.56099482475605 -3.72164718049589, -38.5615491132066 -3.719408415476567, -38.56707851666908 -3.720886524557328)))"
NOTURNO - TER/QUI/SAB,30337 - SER I - TIROL,"MULTIPOLYGON (((-38.55827022387854 -3.717153533076608, -38.54678779350112 -3.720965233984331, -38.54685135295669 -3.720707902746127, -38.54633274377812 -3.714512362121416, -38.54807787677193 -3.71387134655165, -38.5531383608532 -3.712375848133178, -38.55480976484529 -3.711961795606375, -38.55720575585183 -3.711622313975246, -38.55827022387854 -3.717153533076608)))"
NOTURNO - TER/QUI/SAB,30338 - SER I - FLORESTA,"MULTIPOLYGON (((-38.57329939807973 -3.711999865537976, -38.57798299610248 -3.710352695004634, -38.57991452458172 -3.715576769387726, -38.58111805955071 -3.715162566030495, -38.58871113468726 -3.714386913820041, -38.58789178027525 -3.717491354162093, -38.58080322817679 -3.718161540129404, -38.58077450016953 -3.717960920367004, -38.57588138397469 -3.718488006834821, -38.57329939807973 -3.711999865537976)))"
NOTURNO - TER/QUI/SAB,30339 - SER I - BARRA DO CEARA II,"MULTIPOLYGON (((-38.57241426852365 -3.705312329217337, -38.5721490124573 -3.705388910391429, -38.57265312618068 -3.706727034073799, -38.56906383355513 -3.708166545149229, -38.56660939638653 -3.708976572465868, -38.56626397558657 -3.708141218933136, -38.56466767050785 -3.708652612301864, -38.56465894837248 -3.708132365652959, -38.56486997847622 -3.706295350625461, -38.56482331019861 -3.705432319366541, -38.56534503146707 -3.705113543093871, -38.5648749163523 -3.704220986437444, -38.57093811060858 -3.701245710966562, -38.57241426852365 -3.705312329217337)))"
NOTURNO - TER/QUI/SAB,30342 - SER I - LINGUA DE COBRA II,"MULTIPOLYGON (((-38.5819332629554 -3.730410111291133, -38.58170940780655 -3.730308729250869, -38.58105404530802 -3.722645386728186, -38.58029955055136 -3.722744271864874, -38.58021294626338 -3.721575375102836, -38.58010266403748 -3.719789142274598, -38.57731854930122 -3.720101964160665, -38.57641627756912 -3.719974823372787, -38.57591169854931 -3.718495624713757, -38.58076703132498 -3.717960920493347, -38.58078662258524 -3.718177383524314, -38.5819332629554 -3.730410111291133)))"
NOTURNO - TER/QUI/SAB,30343 - SER III  - SAO GERARDO II,"MULTIPOLYGON (((-38.56934465301018 -3.728042398298377, -38.56891809811182 -3.734719597163076, -38.56909871489742 -3.736611159759292, -38.55736913429111 -3.734141492163289, -38.55880783028757 -3.730270263968354, -38.55958846642787 -3.727990316709221, -38.55869297178455 -3.727703590019657, -38.55882135119365 -3.727379000876569, -38.55972339524305 -3.727595431064368, -38.5602983337283 -3.726314621694404, -38.56512140279482 -3.727095329905075, -38.56631164288594 -3.723280189962897, -38.56712964613475 -3.720926150432409, -38.56934465301018 -3.728042398298377)))"
DIURNO - TER,311398 - SER III  - QUINTINO CUNHA 3,"MULTIPOLYGON (((-38.59412563743023 -3.729991262827339, -38.59518360974744 -3.729789203257153, -38.59535602484417 -3.72931149519549, -38.59612031447864 -3.728704305807701, -38.59639296598135 -3.728250230715581, -38.59680092915721 -3.728253115292844, -38.59766659598432 -3.72771437256248, -38.59872698793755 -3.731773354072522, -38.59692849400474 -3.732339219921379, -38.59521155630031 -3.736296501658034, -38.59122988191542 -3.734537516097861, -38.58457772315331 -3.731501197926322, -38.58498941395947 -3.728762897738746, -38.58770369185181 -3.727946986853103, -38.59383075937788 -3.730625777681484, -38.59412563743023 -3.729991262827339)))"
DIURNO - TER,311401 - SER III  - QUINTINO CUNHA II 3,"MULTIPOLYGON (((-38.59942301843424 -3.731505320320849, -38.59869233154676 -3.731786113619216, -38.59766557182743 -3.727666632991, -38.59676778221443 -3.728182603743746, -38.59634385521875 -3.728262362958892, -38.59611748150007 -3.72876527996578, -38.59538124533768 -3.729270350211673, -38.59513313818696 -3.729785588729438, -38.59421221042103 -3.72996780276937, -38.59379158013114 -3.73063891202865, -38.58761264816801 -3.727934724308403, -38.58501807927455 -3.72872676156116, -38.58501399715768 -3.728651373519751, -38.58955160886836 -3.727327259752657, -38.59747367581378 -3.724960692563933, -38.59942301843424 -3.731505320320849)))"
DIURNO - TER,311403 - SER I - JARDIM GUANABARA 3,"MULTIPOLYGON (((-38.59763860544641 -3.724880978145502, -38.58928124044316 -3.727343270301783, -38.58500180284361 -3.728629008635359, -38.58708658110268 -3.720637076214863, -38.58879138607991 -3.720483404265268, -38.58891985729073 -3.721502551525588, -38.59605360350003 -3.719424288117565, -38.59763860544641 -3.724880978145502)))"
DIURNO - TER,311405 - SER I - VILA VELHA 3,"MULTIPOLYGON (((-38.60138375058996 -3.716543834198295, -38.60390358736066 -3.715728324626337, -38.60463931795777 -3.717896398195191, -38.60834848917369 -3.715588487731143, -38.60959229545634 -3.717213357728582, -38.60958251405176 -3.718477867451217, -38.60901679687562 -3.719739305673071, -38.60538417219672 -3.721470397987829, -38.60591290806223 -3.72248117248892, -38.60259837720225 -3.723431842539451, -38.59753318629229 -3.724890659555474, -38.59726344939509 -3.723514766528156, -38.59607158123249 -3.719352757779125, -38.59897419157771 -3.718507917611427, -38.59822831138265 -3.715891826736641, -38.60077468979792 -3.715131998718864, -38.60138375058996 -3.716543834198295)))"
DIURNO - TER,311407 - SER I - CONJ DOS BANCARIOS 3,"MULTIPOLYGON (((-38.60177395191362 -3.708958968049823, -38.60207289006171 -3.707513782743699, -38.60236321247066 -3.707142308808036, -38.6039784459801 -3.706767951036643, -38.60476615753838 -3.706395294924306, -38.60468050511827 -3.706767901569137, -38.60368430094013 -3.707388746032309, -38.60372115411766 -3.70792605116171, -38.60366551657513 -3.709124024642037, -38.60398523226605 -3.710234192253997, -38.60472367161107 -3.710685279019889, -38.60588123899338 -3.710356316937892, -38.60658331725231 -3.710109709125544, -38.60797958576349 -3.710315084840174, -38.60844949175554 -3.71150511846646, -38.60869492401806 -3.711546057570198, -38.60884402421893 -3.710273936533423, -38.60881433829352 -3.709451391793989, -38.6088194979525 -3.709080747983965, -38.60997417869422 -3.708998253205645, -38.61019800952043 -3.710274240823481, -38.61041933325873 -3.712119027983491, -38.61007400722949 -3.71314073393571, -38.60943276809148 -3.714933300544394, -38.60832866168337 -3.715559093326255, -38.60459409345859 -3.717908747800677, -38.60393899930965 -3.715772076807693, -38.60136964233904 -3.716545435465217, -38.59782712359714 -3.707924146579815, -38.59720825931422 -3.707045186400086, -38.60177395191362 -3.708958968049823)))"
DIURNO - TER,311409 - SER I - NOVA  ASSUNÇAO 3,"MULTIPOLYGON (((-38.60074275550892 -3.71508282150559, -38.59822663117411 -3.715833684631662, -38.59889159726921 -3.718499896797528, -38.59605897483925 -3.719309006688426, -38.59196922217554 -3.705075977947046, -38.59126123116189 -3.704672666763385, -38.59188421050728 -3.702365936602106, -38.59574807234229 -3.705916767308896, -38.59748508866755 -3.707175296904393, -38.60074275550892 -3.71508282150559)))"
DIURNO - TER,311411 - SER I - BARRA DO CEARA I 3,"MULTIPOLYGON (((-38.58582287176265 -3.700980043343585, -38.58674207242217 -3.700250238991, -38.58758465397356 -3.700172306928984, -38.58806305219926 -3.69983398485522, -38.5899070518226 -3.7016259512548, -38.59185583741099 -3.702408222504973, -38.59131168061494 -3.704449581565252, -38.59190816714469 -3.705064788971585, -38.59389638094718 -3.711733564739525, -38.58901222370653 -3.713141286711356, -38.59009369364101 -3.708861320487253, -38.58812930472376 -3.709748425345135, -38.58640714308618 -3.708432657911709, -38.58445095147181 -3.707234532735051, -38.58275422111127 -3.703731575052698, -38.58214922593563 -3.704026552145475, -38.58158680611509 -3.702827956769214, -38.58582287176265 -3.700980043343585)))"
DIURNO - TER,311413 - SER I - GOIABEIRAS 3,"MULTIPOLYGON (((-38.58636203269845 -3.69623559007614, -38.5871093533021 -3.698121342160865, -38.58809045804684 -3.699731232854038, -38.58765367481016 -3.700116984817619, -38.58682570275621 -3.700245421777696, -38.58550534604533 -3.701107250213937, -38.58446863809974 -3.699003930193145, -38.58212700999191 -3.699961023264649, -38.58266927191808 -3.701328673839953, -38.58198143603681 -3.701328821638504, -38.57904307712039 -3.701607189749761, -38.57806924194014 -3.701988763347013, -38.57705336276353 -3.699803300042152, -38.57798507227803 -3.699294745970343, -38.57868162720049 -3.699321303128574, -38.57913533596376 -3.698482409328304, -38.58031235633841 -3.697888984925383, -38.57942158942897 -3.695968990264407, -38.58081904830521 -3.694972535989508, -38.58194732648175 -3.694494766693418, -38.58395340356734 -3.694092784276938, -38.58650144757445 -3.694498944012095, -38.58636203269845 -3.69623559007614)))"
DIURNO - TER,311415 - SER I - BARRA DO CEARA III 3,"MULTIPOLYGON (((-38.58553405246789 -3.701052511078928, -38.58159458559231 -3.702836787753078, -38.58216800725149 -3.703938932522798, -38.58274949319782 -3.703708213725472, -38.58445283438024 -3.707256483288218, -38.58230015130077 -3.708707724073157, -38.58427034295961 -3.710823452444442, -38.58094136657592 -3.711253095304979, -38.58008511653128 -3.70960472882255, -38.57662531732247 -3.710831659506157, -38.57491472594523 -3.705993037027354, -38.57899681421985 -3.70406484413962, -38.5780408591636 -3.701992546149105, -38.5790911004885 -3.70159348890878, -38.58267784586119 -3.701291373675893, -38.58211672333792 -3.699949440501711, -38.58447014746692 -3.698978965592233, -38.58553405246789 -3.701052511078928)))"
DIURNO - TER,311417 - SER I - COLONIA 3,"MULTIPOLYGON (((-38.58031571387558 -3.697894128951713, -38.57920718811853 -3.698371370749239, -38.57872500821732 -3.699295870833308, -38.57800500776951 -3.699338871809819, -38.57709060719498 -3.69980592849321, -38.57899793833419 -3.704076723448827, -38.57482934745682 -3.706025291266822, -38.57266244158573 -3.706764640863228, -38.57217035761807 -3.705410190707661, -38.57241198776461 -3.70531614978857, -38.57103534036178 -3.701270483513182, -38.57943599702327 -3.695880252649954, -38.58031571387558 -3.697894128951713)))"
DIURNO - TER,311419 - SER I - BARRA DO CEARA II 3,"MULTIPOLYGON (((-38.57486354178331 -3.705919994566766, -38.57666560133201 -3.710819216474093, -38.5649644027004 -3.714811040766169, -38.56461717055539 -3.713619776968374, -38.56446764905567 -3.713759609377111, -38.56351896503242 -3.712940065809797, -38.56363283870864 -3.71279791253093, -38.56272692916255 -3.712034423013124, -38.56031697064645 -3.711502990686153, -38.56015155220194 -3.710875489719658, -38.56024151092066 -3.710839735849187, -38.56651213922469 -3.709132237415219, -38.57486354178331 -3.705919994566766)))"
DIURNO - TER,311421 - SER I - PIRAMBU I 3,"MULTIPOLYGON (((-38.56538504585355 -3.705125217188247, -38.56486614956324 -3.705459720795451, -38.56484832943151 -3.706998533911828, -38.56468749580485 -3.708599801482429, -38.56628837038163 -3.708160508846776, -38.56658551765783 -3.708949303756524, -38.56342296203818 -3.709971522842022, -38.55871406805988 -3.711155694747533, -38.5581106312564 -3.708691365548705, -38.55720601766218 -3.706125444066566, -38.5607445479945 -3.705319629523385, -38.56190127399546 -3.705492079659714, -38.5649031840401 -3.704229230941257, -38.56538504585355 -3.705125217188247)))"
DIURNO - TER,311423 - SER I - PIRAMBU II 3,"MULTIPOLYGON (((-38.5581202326528 -3.7086048636264, -38.55872060532415 -3.711126792618621, -38.55779993193705 -3.711495262065803, -38.5567480642979 -3.711645010318739, -38.55482907809041 -3.711999658331085, -38.55145981838385 -3.712839314219899, -38.54782964826377 -3.71394686622108, -38.54702567421852 -3.714283665606541, -38.54605716175202 -3.714745861161215, -38.54482660055119 -3.715042076186537, -38.54344796975297 -3.714886521002893, -38.54395478069624 -3.713760035513497, -38.54873522103093 -3.710822398247245, -38.54920411846338 -3.710756351642861, -38.55230593523666 -3.708777588823133, -38.55296084867645 -3.708616743286674, -38.55567641763455 -3.706531996570141, -38.557299128133 -3.706072821286833, -38.5581202326528 -3.7086048636264)))"
DIURNO - QUI/SAB,361399 - SER III  - QUINTINO CUNHA 5 7,"MULTIPOLYGON (((-38.59412563743023 -3.729991262827339, -38.59518360974744 -3.729789203257153, -38.59535602484417 -3.72931149519549, -38.59612031447864 -3.728704305807701, -38.59639296598135 -3.728250230715581, -38.59680092915721 -3.728253115292844, -38.59766659598432 -3.72771437256248, -38.59872698793755 -3.731773354072522, -38.59692849400474 -3.732339219921379, -38.59521155630031 -3.736296501658034, -38.59122988191542 -3.734537516097861, -38.58457772315331 -3.731501197926322, -38.58498941395947 -3.728762897738746, -38.58770369185181 -3.727946986853103, -38.59383075937788 -3.730625777681484, -38.59412563743023 -3.729991262827339)))"
DIURNO - QUI/SAB,361402 - SER III  - QUINTINO CUNHA II 5 7,"MULTIPOLYGON (((-38.59942301843424 -3.731505320320849, -38.59869233154676 -3.731786113619216, -38.59766557182743 -3.727666632991, -38.59676778221443 -3.728182603743746, -38.59634385521875 -3.728262362958892, -38.59611748150007 -3.72876527996578, -38.59538124533768 -3.729270350211673, -38.59513313818696 -3.729785588729438, -38.59421221042103 -3.72996780276937, -38.59379158013114 -3.73063891202865, -38.58761264816801 -3.727934724308403, -38.58501807927455 -3.72872676156116, -38.58501399715768 -3.728651373519751, -38.58955160886836 -3.727327259752657, -38.59747367581378 -3.724960692563933, -38.59942301843424 -3.731505320320849)))"
DIURNO - QUI/SAB,361404 - SER I - JARDIM GUANABARA 5 7,"MULTIPOLYGON (((-38.59763860544641 -3.724880978145502, -38.58928124044316 -3.727343270301783, -38.58500180284361 -3.728629008635359, -38.58708658110268 -3.720637076214863, -38.58879138607991 -3.720483404265268, -38.58891985729073 -3.721502551525588, -38.59605360350003 -3.719424288117565, -38.59763860544641 -3.724880978145502)))"
DIURNO - QUI/SAB,361406 - SER I - VILA VELHA 5 7,"MULTIPOLYGON (((-38.60138375058996 -3.716543834198295, -38.60390358736066 -3.715728324626337, -38.60463931795777 -3.717896398195191, -38.60834848917369 -3.715588487731143, -38.60959229545634 -3.717213357728582, -38.60958251405176 -3.718477867451217, -38.60901679687562 -3.719739305673071, -38.60538417219672 -3.721470397987829, -38.60591290806223 -3.72248117248892, -38.60259837720225 -3.723431842539451, -38.59753318629229 -3.724890659555474, -38.59726344939509 -3.723514766528156, -38.59607158123249 -3.719352757779125, -38.59897419157771 -3.718507917611427, -38.59822831138265 -3.715891826736641, -38.60077468979792 -3.715131998718864, -38.60138375058996 -3.716543834198295)))"
DIURNO - QUI/SAB,361408 - SER I - CONJ DOS BANCARIOS 5 7,"MULTIPOLYGON (((-38.60177395191362 -3.708958968049823, -38.60207289006171 -3.707513782743699, -38.60236321247066 -3.707142308808036, -38.6039784459801 -3.706767951036643, -38.60476615753838 -3.706395294924306, -38.60468050511827 -3.706767901569137, -38.60368430094013 -3.707388746032309, -38.60372115411766 -3.70792605116171, -38.60366551657513 -3.709124024642037, -38.60398523226605 -3.710234192253997, -38.60472367161107 -3.710685279019889, -38.60588123899338 -3.710356316937892, -38.60658331725231 -3.710109709125544, -38.60797958576349 -3.710315084840174, -38.60844949175554 -3.71150511846646, -38.60869492401806 -3.711546057570198, -38.60884402421893 -3.710273936533423, -38.60881433829352 -3.709451391793989, -38.6088194979525 -3.709080747983965, -38.60997417869422 -3.708998253205645, -38.61019800952043 -3.710274240823481, -38.61041933325873 -3.712119027983491, -38.61007400722949 -3.71314073393571, -38.60943276809148 -3.714933300544394, -38.60832866168337 -3.715559093326255, -38.60459409345859 -3.717908747800677, -38.60393899930965 -3.715772076807693, -38.60136964233904 -3.716545435465217, -38.59782712359714 -3.707924146579815, -38.59720825931422 -3.707045186400086, -38.60177395191362 -3.708958968049823)))"
DIURNO - QUI/SAB,361410 - SER I - NOVA  ASSUNÇAO 5 7,"MULTIPOLYGON (((-38.60074275550892 -3.71508282150559, -38.59822663117411 -3.715833684631662, -38.59889159726921 -3.718499896797528, -38.59605897483925 -3.719309006688426, -38.59196922217554 -3.705075977947046, -38.59126123116189 -3.704672666763385, -38.59188421050728 -3.702365936602106, -38.59574807234229 -3.705916767308896, -38.59748508866755 -3.707175296904393, -38.60074275550892 -3.71508282150559)))"
DIURNO - QUI/SAB,361412 - SER I - BARRA DO CEARA I 5 7,"MULTIPOLYGON (((-38.58582287176265 -3.700980043343585, -38.58674207242217 -3.700250238991, -38.58758465397356 -3.700172306928984, -38.58806305219926 -3.69983398485522, -38.5899070518226 -3.7016259512548, -38.59185583741099 -3.702408222504973, -38.59131168061494 -3.704449581565252, -38.59190816714469 -3.705064788971585, -38.59389638094718 -3.711733564739525, -38.58901222370653 -3.713141286711356, -38.59009369364101 -3.708861320487253, -38.58812930472376 -3.709748425345135, -38.58640714308618 -3.708432657911709, -38.58445095147181 -3.707234532735051, -38.58275422111127 -3.703731575052698, -38.58214922593563 -3.704026552145475, -38.58158680611509 -3.702827956769214, -38.58582287176265 -3.700980043343585)))"
